FID,FireName,FireYear,CalcAcres,DiscDate,parentid,acres,perim
1519,Wellesley,1991,18768.099999999999000,6/21/1991 0:00:00,60,18662.220000000001000,91221.520000000004000
1520,West Crazy,2007,6057.800000000000200,6/3/2007 0:00:00,1610,4987.020000000000400,25281.220000000001000
1521,West Crazy,2007,6057.800000000000200,6/3/2007 0:00:00,1610,5689.149999999999600,32017.580000000002000
1522,West Fork,2004,5825.399999999999600,7/19/2004 0:00:00,1334,4039.460000000000000,29521.090000000000000
1523,West Fork,2015,59532.500000000000000,6/19/2015 0:00:00,2001,9326.149999999999600,60508.750000000000000
1524,WEST FORK,1966,193762.799999999990000,7/23/1966 0:00:00,529,193688.280000000000000,194695.380000000000000
1525,WEST FORK CHENA,2002,22272.000000000000000,5/23/2002 0:00:00,1031,20774.900000000001000,80887.690000000002000
1526,WEST FORK CHENA,2002,22272.000000000000000,5/23/2002 0:00:00,1031,21498.340000000000000,85887.630000000005000
1527,West Fork Nixon,1997,51945.599999999999000,7/5/1997 0:00:00,1367,48743.709999999999000,124331.380000000000000
1528,White Lake,2015,6135.199999999999800,6/22/2015 0:00:00,2040,235.099999999999990,6011.640000000000300
1529,Whitefish Lake 1,2015,67777.300000000003000,5/31/2015 0:00:00,1989,66564.660000000003000,215863.130000000000000
1530,Why Lake,2015,42766.900000000001000,6/19/2015 0:00:00,2094,42723.830000000002000,162477.780000000000000
1531,WIEN LAKE,1968,27130.200000000001000,7/23/1968 0:00:00,15,27030.299999999999000,67407.550000000003000
1532,WILD,2000,4635.699999999999800,6/9/2000 0:00:00,1317,4415.310000000000400,33556.839999999997000
1533,WILLARD,1979,3268.099999999999900,8/11/1979 0:00:00,422,107.069999999999990,5016.020000000000400
1534,Winter Trail,2004,332096.500000000000000,6/15/2004 0:00:00,904,314954.620000000000000,319761.340000000030000
1535,Winter Trail,2004,332096.500000000000000,6/15/2004 0:00:00,904,321656.289999999980000,344591.469999999970000
1536,Winter Trail,2004,332096.500000000000000,6/15/2004 0:00:00,904,322496.179999999990000,379305.859999999990000
1537,Winter Trail,2004,332096.500000000000000,6/15/2004 0:00:00,904,328175.380000000000000,371634.859999999990000
1538,Winter Trail,2004,332096.500000000000000,6/15/2004 0:00:00,904,328405.400000000020000,361775.840000000030000
1539,Winter Trail,2004,332096.500000000000000,6/15/2004 0:00:00,904,329403.000000000000000,342351.560000000000000
1540,Winter Trail,2004,332096.500000000000000,6/15/2004 0:00:00,904,330124.049999999990000,345073.650000000020000
1541,Winter Trail,2004,332096.500000000000000,6/15/2004 0:00:00,904,330609.049999999990000,355303.929999999990000
1542,Witch,1999,47778.800000000003000,6/12/1999 0:00:00,508,42956.959999999999000,131311.890000000010000
1543,Witch,1999,47778.800000000003000,6/12/1999 0:00:00,508,46920.309999999998000,115503.690000000000000
1544,WITCH,1974,34145.000000000000000,6/21/1974 0:00:00,1692,25897.060000000001000,104369.740000000010000
1545,WITCH,1974,34145.000000000000000,6/21/1974 0:00:00,1692,33746.010000000002000,81991.320000000007000
1546,Witch Mountain,2010,1459.200000000000000,6/2/2010 0:00:00,569,765.710000000000040,11223.820000000000000
1547,Witch Mountain,2010,1459.200000000000000,6/2/2010 0:00:00,569,1168.819999999999900,15568.400000000000000
1548,Witch Mountain,2010,1459.200000000000000,6/2/2010 0:00:00,569,1351.680000000000100,14455.280000000001000
1549,WLK SE 39,1996,1094.200000000000000,7/8/1996 0:00:00,778,944.059999999999950,12775.520000000000000
1550,Wolf,2005,8981.899999999999600,8/2/2005 0:00:00,1496,6774.520000000000400,44652.059999999998000
1551,Wolf,2005,8981.899999999999600,8/2/2005 0:00:00,1496,8840.690000000000500,49596.790000000001000
1552,Wolf Creek,2004,237178.399999999990000,6/8/2004 0:00:00,1822,230164.660000000000000,435877.590000000030000
1553,Wolf Creek,2004,237178.399999999990000,6/8/2004 0:00:00,1822,230893.929999999990000,451981.630000000000000
1554,Wolf Creek,2004,237178.399999999990000,6/8/2004 0:00:00,1822,235467.109999999990000,436909.219999999970000
1555,Wolf Creek,2004,237178.399999999990000,6/8/2004 0:00:00,1822,236778.010000000010000,439145.849999999980000
1556,Wolf Creek,2004,237178.399999999990000,6/8/2004 0:00:00,1822,236807.670000000010000,442019.340000000030000
1557,Wood River,1999,7736.199999999999800,6/18/1999 0:00:00,1300,6535.260000000000200,42239.510000000002000
1558,Wood River,2004,6993.000000000000000,7/17/2004 0:00:00,906,6957.000000000000000,38477.110000000001000
1559,Wood River,2004,6993.000000000000000,7/17/2004 0:00:00,906,6967.479999999999600,40233.919999999998000
1560,Wood River 1,2009,125381.600000000010000,7/12/2009 0:00:00,245,106657.120000000000000,234271.420000000010000
1561,Wood River 1,2009,125381.600000000010000,7/12/2009 0:00:00,245,118287.190000000000000,202358.160000000000000
1562,Wood River 1,2009,125381.600000000010000,7/12/2009 0:00:00,245,118444.660000000000000,285714.060000000000000
1563,Wood River 1,2009,125381.600000000010000,7/12/2009 0:00:00,245,122078.220000000000000,224132.660000000000000
1564,Wood River 1,2009,125381.600000000010000,7/12/2009 0:00:00,245,124430.750000000000000,220841.870000000000000
1565,Woodchopper 2,2007,20060.000000000000000,6/6/2007 0:00:00,696,17706.919999999998000,108314.649999999990000
1566,Woodchopper 2,2007,20060.000000000000000,6/6/2007 0:00:00,696,18258.730000000000000,87199.970000000001000
1567,Woodchopper 2,2007,20060.000000000000000,6/6/2007 0:00:00,696,19519.009999999998000,105705.880000000000000
1568,Woodchopper 2,2007,20060.000000000000000,6/6/2007 0:00:00,696,19964.630000000001000,105383.450000000000000
1569,Woodchopper Creek,2004,14901.500000000000000,6/26/2004 0:00:00,495,12765.280000000001000,36099.599999999999000
1570,Woodchopper Creek,2004,14901.500000000000000,6/26/2004 0:00:00,495,13639.860000000001000,47091.550000000003000
1571,Wrench Lake,2015,6771.399999999999600,6/22/2015 0:00:00,1955,2227.849999999999900,20701.669999999998000
1572,WTK N 60,1984,4470.000000000000000,6/25/1984 0:00:00,682,129.770000000000010,14799.620000000001000
1573,X-MAS CREEK,1968,6661.199999999999800,7/23/1968 0:00:00,54,2382.159999999999900,15771.309999999999000
1574,Yellow Creek,1996,8765.600000000000400,6/21/1996 0:00:00,855,8531.350000000000400,38464.790000000001000
1575,Yetna River,2002,80991.399999999994000,7/18/2002 0:00:00,26,15267.250000000000000,101705.350000000010000
1576,Yetna River,2002,80991.399999999994000,7/18/2002 0:00:00,26,79879.679999999993000,150591.000000000000000
1577,Yokneda Lake,2016,3264.800000000000200,7/14/2016 0:00:00,1832,2450.190000000000100,35116.739999999998000
1578,Yukon Creek,2000,61290.400000000001000,6/25/2000 0:00:00,1421,52521.089999999997000,85285.860000000001000
1579,Yukon Creek,2000,61290.400000000001000,6/25/2000 0:00:00,1421,56395.250000000000000,110642.050000000000000
1580,Yukon Creek,2000,61290.400000000001000,6/25/2000 0:00:00,1421,59156.040000000001000,116894.310000000000000
1581,Yukon Creek,2015,21492.900000000001000,6/22/2015 0:00:00,2056,17208.340000000000000,106238.350000000010000
1582,Yukon Creek,2015,21492.900000000001000,6/22/2015 0:00:00,2056,21470.860000000001000,139508.420000000010000
1583,Yukon Creek 2,2015,7563.199999999999800,6/22/2015 0:00:00,1968,2160.030000000000200,14488.020000000000000
1584,Yunle Lakes,1996,22411.000000000000000,6/21/1996 0:00:00,1473,15.850000000000000,1211.240000000000000
1585,Zitziana,2000,164383.600000000010000,6/13/2000 0:00:00,1445,162795.820000000010000,214913.739999999990000
1586,Zitziana,2000,164383.600000000010000,6/13/2000 0:00:00,1445,163568.959999999990000,211192.929999999990000
1587,Zitziana,2009,141125.700000000010000,6/17/2009 0:00:00,797,125695.710000000010000,320326.679999999990000
1588,Zitziana,2009,141125.700000000010000,6/17/2009 0:00:00,797,128834.759999999990000,389713.780000000030000
1589,Zitziana,2009,141125.700000000010000,6/17/2009 0:00:00,797,131087.600000000010000,373355.719999999970000
1590,Zitziana,2009,141125.700000000010000,6/17/2009 0:00:00,797,135420.299999999990000,352425.409999999970000
1591,Zitziana,2009,141125.700000000010000,6/17/2009 0:00:00,797,136827.850000000010000,386472.960000000020000
1592,Zitziana,2009,141125.700000000010000,6/17/2009 0:00:00,797,140660.209999999990000,391510.979999999980000
1593,Zitziana,2009,141125.700000000010000,6/17/2009 0:00:00,797,140718.209999999990000,394898.539999999980000
1594,Zitziana,2009,141125.700000000010000,6/17/2009 0:00:00,797,140796.359999999990000,386140.840000000030000
